,text,label
75,"Que hacer con 6 tazas de caldo de pollo o de caldo enlatado bajo en sodio, 1/2 cucharadita de hilos de azafrán, 1/3 de taza de aceite de oliva, 1 libra de pechuga de pollo deshuesada y sin piel, cortada en trozos del tamaño de un bocado, 1 pimiento rojo pequeño, sin semillas y picado, 1 pimiento verde pequeño, sin semillas y picado, 2 zanahorias pequeñas picadas, 1 cebolla pequeña, pelada y picada, 8 onzas de chorizo español, picado, 3 tazas de arroz español de grano corto, 4 mejillones, sin barba y lavados, 4 almejas, lavadas, 4 gambas peladas y desvenadas, 1 taza de guisantes frescos, 2 limones: 1 en zumo, 1 cortado en gajos para servir]",instructions
76,"Que receta usa 6 tazas de caldo de pollo o de caldo enlatado bajo en sodio, 1/2 cucharadita de hilos de azafrán, 1/3 de taza de aceite de oliva, 1 libra de pechuga de pollo deshuesada y sin piel, cortada en trozos del tamaño de un bocado, 1 pimiento rojo pequeño, sin semillas y picado, 1 pimiento verde pequeño, sin semillas y picado, 2 zanahorias pequeñas picadas, 1 cebolla pequeña, pelada y picada, 8 onzas de chorizo español, picado, 3 tazas de arroz español de grano corto, 4 mejillones, sin barba y lavados, 4 almejas, lavadas, 4 gambas peladas y desvenadas, 1 taza de guisantes frescos, 2 limones: 1 en zumo, 1 cortado en gajos para servir]",title
77,"Si tengo 1 (1/4-ounces) paquete de levadura seca activa (2 1/2 cucharaditas), 1 taza de leche entera caliente (105115°F), 1/2 taza más 1 cucharada de azúcar, 1 cucharada de zumo de limón fresco, 3 3/4 tazas más 2 cucharadas de harina común, 1 1/2 cucharaditas de sal, 2 huevos grandes, a temperatura ambiente durante 30 minutos, 1 1/2 cucharaditas de vainilla, 1 1/2 barritas (3/4 de taza) de mantequilla sin sal, cortada en trozos de una cucharada y ablandada ligeramente, 1 1/2 tazas de harina común, 3/4 de taza de azúcar, 1 1/2 cucharaditas de canela, 1 1/2 barritas (3/4 de taza) de mantequilla fría sin sal, cortada en trozos pequeños, 1 cucharadita de vainilla, Equipo especial: una batidora de pie equipada con un accesorio de paleta] que puedo hacer",instructions
78,"Que receta usa 1 (1/4-ounces) paquete de levadura seca activa (2 1/2 cucharaditas), 1 taza de leche entera caliente (105115°F), 1/2 taza más 1 cucharada de azúcar, 1 cucharada de zumo de limón fresco, 3 3/4 tazas más 2 cucharadas de harina común, 1 1/2 cucharaditas de sal, 2 huevos grandes, a temperatura ambiente durante 30 minutos, 1 1/2 cucharaditas de vainilla, 1 1/2 barritas (3/4 de taza) de mantequilla sin sal, cortada en trozos de una cucharada y ablandada ligeramente, 1 1/2 tazas de harina común, 3/4 de taza de azúcar, 1 1/2 cucharaditas de canela, 1 1/2 barritas (3/4 de taza) de mantequilla fría sin sal, cortada en trozos pequeños, 1 cucharadita de vainilla, Equipo especial: una batidora de pie equipada con un accesorio de paleta]",title
79,"Como puedo preparar 2 cucharadas (1/4 de barra) de mantequilla, 3/4 de taza de cebolla picada, 3/4 de taza de puerro picado, 1 1/2 tazas de leche entera, dividida, 1/2 cucharadita de sal, 1/3 de taza de sémola de cocción rápida, 4 huevos grandes, separados, 3 cebollas verdes picadas, 1 taza (empaquetada) de queso Monterey Jack rallado con pimiento picante (unas 4 onzas), dividido]",instructions
80,"Como se llama la receta con 2 cucharadas (1/4 de barra) de mantequilla, 3/4 de taza de cebolla picada, 3/4 de taza de puerro picado, 1 1/2 tazas de leche entera, dividida, 1/2 cucharadita de sal, 1/3 de taza de sémola de cocción rápida, 4 huevos grandes, separados, 3 cebollas verdes picadas, 1 taza (empaquetada) de queso Monterey Jack rallado con pimiento picante (unas 4 onzas), dividido]",title
81,"Si tengo 2 cucharadas de aceite de oliva, 2 cucharadas de zumo de limón fresco, 3 filetes de anchoa, finamente picados, 1 diente de ajo, finamente picado, 2 cucharaditas de orégano finamente picado, 4 (6 onzas) filetes de atún, preferiblemente atún blanco (1 pulgada de grosor; véase la nota del cocinero, abajo), 2 cucharadas de aceite de oliva virgen extra, 2 costillas de apio, cortadas en dados de 1/4 de pulgada, más 3 cucharadas de hojas de apio, picadas gruesas, 2 tomates maduros, cortados en dados de 1/4 de pulgada, 1/4 de taza de aceitunas negras de Kalamata o de otro tipo curadas en salmuera, deshuesadas y picadas en trozos grandes, 2 cucharadas de alcaparras pequeñas, escurridas y picadas, 3 cucharadas de albahaca finamente picada, 1 cucharada de zumo de limón fresco, Equipo: una parrilla de 2 fuegos] que puedo hacer",instructions
82,"Que receta usa 2 cucharadas de aceite de oliva, 2 cucharadas de zumo de limón fresco, 3 filetes de anchoa, finamente picados, 1 diente de ajo, finamente picado, 2 cucharaditas de orégano finamente picado, 4 (6 onzas) filetes de atún, preferiblemente atún blanco (1 pulgada de grosor; véase la nota del cocinero, abajo), 2 cucharadas de aceite de oliva virgen extra, 2 costillas de apio, cortadas en dados de 1/4 de pulgada, más 3 cucharadas de hojas de apio, picadas gruesas, 2 tomates maduros, cortados en dados de 1/4 de pulgada, 1/4 de taza de aceitunas negras de Kalamata o de otro tipo curadas en salmuera, deshuesadas y picadas en trozos grandes, 2 cucharadas de alcaparras pequeñas, escurridas y picadas, 3 cucharadas de albahaca finamente picada, 1 cucharada de zumo de limón fresco, Equipo: una parrilla de 2 fuegos]",title
83,"Que hacer con 2 cucharadas de arroz koji granulado, 1 cucharada de Diamond Crystal o 2 cucharaditas de sal kosher Morton, 1 pollo (3 1/2-4 libras), secado a palmaditas, Pimienta negra recién molida]",instructions
84,"Si tengo 2 cucharadas de arroz koji granulado, 1 cucharada de Diamond Crystal o 2 cucharaditas de sal kosher Morton, 1 pollo (3 1/2-4 libras), secado a palmaditas, Pimienta negra recién molida] que receta lo usa",title
85,"Si tengo Cuello, corazón y molleja reservados del pavo de 16 a 18 libras, 2 cucharadas (1/4 de barra) de mantequilla, 3 tazas de cebollas picadas, 2 tazas de zanahorias cortadas en rodajas finas, 2 tazas de tallos y hojas de hinojo picados o tallos y hojas de apio, 4 tazas de caldo de pollo bajo en sal en lata, 1 hoja de laurel] que puedo hacer",instructions
86,"Que receta usa Cuello, corazón y molleja reservados del pavo de 16 a 18 libras, 2 cucharadas (1/4 de barra) de mantequilla, 3 tazas de cebollas picadas, 2 tazas de zanahorias cortadas en rodajas finas, 2 tazas de tallos y hojas de hinojo picados o tallos y hojas de apio, 4 tazas de caldo de pollo bajo en sal en lata, 1 hoja de laurel]",title
87,"Como puedo preparar 1 1/3 tazas de suero de leche, 1/4 de taza de mostaza de Dijon, 2 cucharadas de aceite de oliva virgen extra, 2 cucharadas de zumo de limón fresco, 2 dientes de ajo prensados, 1/2 cucharadita de sal, 1/2 cucharadita de pimienta negra molida, 6 mitades de pechuga de pollo con piel y huesos (aproximadamente 4 libras), 1 1/3 tazas de panko (pan rallado japonés)*., 3/4 de taza de queso parmesano rallado, 6 cucharadas de harina para todo uso, 1 cucharada de tomillo fresco picado, 1 1/2 cucharaditas de cáscara de limón finamente rallada, 1 1/2 cucharaditas de mostaza seca, 1 cucharadita de pimentón, 1/2 cucharadita de pimienta de cayena, 1/2 cucharadita de sal, 1/2 cucharadita de pimienta negra recién molida, 3 cucharadas de mantequilla derretida, 3 cucharadas de zumo de limón fresco, 1 cucharada de chalota picada, 1 1/2 cucharaditas de mostaza de Dijon, 1 cucharadita de tomillo fresco picado, 1/2 cucharadita de sal, 1/4 de taza de aceite de oliva virgen extra, 1 paquete de 5 onzas de rúcula, 1 onza de queso parmesano, afeitado con un pelador de verduras en tiras]",instructions
88,"Como se llama la receta con 1 1/3 tazas de suero de leche, 1/4 de taza de mostaza de Dijon, 2 cucharadas de aceite de oliva virgen extra, 2 cucharadas de zumo de limón fresco, 2 dientes de ajo prensados, 1/2 cucharadita de sal, 1/2 cucharadita de pimienta negra molida, 6 mitades de pechuga de pollo con piel y huesos (aproximadamente 4 libras), 1 1/3 tazas de panko (pan rallado japonés)*., 3/4 de taza de queso parmesano rallado, 6 cucharadas de harina para todo uso, 1 cucharada de tomillo fresco picado, 1 1/2 cucharaditas de cáscara de limón finamente rallada, 1 1/2 cucharaditas de mostaza seca, 1 cucharadita de pimentón, 1/2 cucharadita de pimienta de cayena, 1/2 cucharadita de sal, 1/2 cucharadita de pimienta negra recién molida, 3 cucharadas de mantequilla derretida, 3 cucharadas de zumo de limón fresco, 1 cucharada de chalota picada, 1 1/2 cucharaditas de mostaza de Dijon, 1 cucharadita de tomillo fresco picado, 1/2 cucharadita de sal, 1/4 de taza de aceite de oliva virgen extra, 1 paquete de 5 onzas de rúcula, 1 onza de queso parmesano, afeitado con un pelador de verduras en tiras]",title
89,Quiero Hash de patatas y verduras de otoño  como se hace,title_instructions
90,Como preparar Tortilla abierta Arnold Bennett ,title_instructions
91,"Si tengo 3/4 de taza de yogur natural, ""2 cucharadas de chutney de mango Major Greys"", 1 cucharadita de zumo de lima fresco, o al gusto, 1/2 taza de mayonesa, 1 cucharada de curry en polvo, o al gusto, 2 cucharadas de cebolla roja picada y más para decorar] que puedo hacer",instructions
92,"Si tengo 3/4 de taza de yogur natural, ""2 cucharadas de chutney de mango Major Greys"", 1 cucharadita de zumo de lima fresco, o al gusto, 1/2 taza de mayonesa, 1 cucharada de curry en polvo, o al gusto, 2 cucharadas de cebolla roja picada y más para decorar] que receta lo usa",title
93,"Que puedo hacer con 3/4 de cucharadita de comino molido, 5 cucharadas de aceite de oliva, 1 manojo de cebollas verdes picadas, 1/2 taza de verjus, 1/4 de taza de cilantro fresco picado, 2 cucharadas de zumo de lima fresco, 1/2 cucharadita de chile mexicano picante en polvo]",instructions
94,"Que receta usa 3/4 de cucharadita de comino molido, 5 cucharadas de aceite de oliva, 1 manojo de cebollas verdes picadas, 1/2 taza de verjus, 1/4 de taza de cilantro fresco picado, 2 cucharadas de zumo de lima fresco, 1/2 cucharadita de chile mexicano picante en polvo]",title
95,Como preparar Atún ahi en costra de hinojo con alioli de limón sobre cuscús ,title_instructions
96,"Que puedo hacer con 8 onzas de linguini, 2 1/2 tazas de granos de maíz frescos (cortados de 3 a 4 mazorcas), divididos, 3 cucharadas de aceite de oliva, 1 3/4 tazas de guisantes sin hilo, 1 recipiente de 6 onzas de tomates surtidos, los grandes cortados por la mitad, 1 1/4 tazas de albahaca fresca en rodajas, 3/4 de taza de queso parmesano recién rallado y más para servir]",instructions
97,"Que receta usa 8 onzas de linguini, 2 1/2 tazas de granos de maíz frescos (cortados de 3 a 4 mazorcas), divididos, 3 cucharadas de aceite de oliva, 1 3/4 tazas de guisantes sin hilo, 1 recipiente de 6 onzas de tomates surtidos, los grandes cortados por la mitad, 1 1/4 tazas de albahaca fresca en rodajas, 3/4 de taza de queso parmesano recién rallado y más para servir]",title
98,"Que puedo hacer con 1/2 taza de nata líquida fría, 2 cucharadas de Cointreau u otro licor de naranja, 1 cucharada de azúcar en polvo, 1/2 taza de licor de crema irlandesa, 1/4 de taza de whisky irlandés, 1/4 de taza de brandy, 3 tazas de café caliente fuerte, 1 cucharadita de cáscara de naranja rallada]",instructions
99,"Que receta usa 1/2 taza de nata líquida fría, 2 cucharadas de Cointreau u otro licor de naranja, 1 cucharada de azúcar en polvo, 1/2 taza de licor de crema irlandesa, 1/4 de taza de whisky irlandés, 1/4 de taza de brandy, 3 tazas de café caliente fuerte, 1 cucharadita de cáscara de naranja rallada]",title
100,"Si tengo 8 gallinas de caza de Cornualles de 22 onzas, 1/2 taza de aceite de oliva, 1/2 taza de vinagre de vino de Jerez o de vino tinto, 1/2 taza de miel, 1 cucharada de comino molido, 1 1/2 cucharaditas de anís, 3/4 de cucharadita de canela molida] que puedo hacer",instructions
101,"Si tengo 8 gallinas de caza de Cornualles de 22 onzas, 1/2 taza de aceite de oliva, 1/2 taza de vinagre de vino de Jerez o de vino tinto, 1/2 taza de miel, 1 cucharada de comino molido, 1 1/2 cucharaditas de anís, 3/4 de cucharadita de canela molida] que receta lo usa",title
102,"Como puedo preparar 1 1/2 tazas de copos de avena antiguos o de cocción rápida (no de avena instantánea), 1 1/4 tazas de harina común, 1/2 cucharadita de polvo de hornear, 1/2 cucharadita de bicarbonato de sodio, 1/2 cucharadita de sal, 1 cucharadita de canela molida, 1/2 cucharadita de pimienta de Jamaica molida, 1/4 de libra (1 barra) de mantequilla sin sal, ablandada, 3/4 de taza de azúcar, 1/4 de taza de azúcar moreno envasado, 2 huevos, 1 cucharadita de extracto de vainilla, 1/4 de taza de leche entera o descremada, 1 taza de pasas, 1 taza de nueces picadas]",instructions
103,"Que receta usa 1 1/2 tazas de copos de avena antiguos o de cocción rápida (no de avena instantánea), 1 1/4 tazas de harina común, 1/2 cucharadita de polvo de hornear, 1/2 cucharadita de bicarbonato de sodio, 1/2 cucharadita de sal, 1 cucharadita de canela molida, 1/2 cucharadita de pimienta de Jamaica molida, 1/4 de libra (1 barra) de mantequilla sin sal, ablandada, 3/4 de taza de azúcar, 1/4 de taza de azúcar moreno envasado, 2 huevos, 1 cucharadita de extracto de vainilla, 1/4 de taza de leche entera o descremada, 1 taza de pasas, 1 taza de nueces picadas]",title
104,Quiero Huevos rellenos de cangrejo  como se hace,title_instructions
105,"Si tengo 2 tazas de arándanos (10 oz), 1/3 de taza de agua, 1/4 de taza de azúcar, o al gusto, 4 oz (1/2 taza) de ron ámbar, 1/4 de taza de zumo de limón fresco] que puedo hacer",instructions
106,"Si tengo 2 tazas de arándanos (10 oz), 1/3 de taza de agua, 1/4 de taza de azúcar, o al gusto, 4 oz (1/2 taza) de ron ámbar, 1/4 de taza de zumo de limón fresco] que receta lo usa",title
107,Quiero Ensalada de berenjenas con perejil y limón  como se hace,title_instructions
108,Como preparar Bucatini All'amatriciana ,title_instructions
109,"Si tengo 1/2 taza de hojas de perejil fresco de hoja plana sin apretar, 2 cucharadas de alcaparras escurridas, 1 diente de ajo mediano, pelado y cortado en rodajas, 1/2 cucharadita de orégano seco, preferiblemente siciliano, 1/4 de cucharadita de peperoncini picado o copos de pimiento rojo, 1/4 de taza de aceite de oliva virgen extra, Sal Kosher y pimienta negra recién molida, 1 berenjena mediana (3/4 de libra), pelada y cortada en rodajas de aproximadamente 1/3"" de grosor, 3 cucharadas de vinagre balsámico] que puedo hacer",instructions
110,"Como se llama la receta con 1/2 taza de hojas de perejil fresco de hoja plana sin apretar, 2 cucharadas de alcaparras escurridas, 1 diente de ajo mediano, pelado y cortado en rodajas, 1/2 cucharadita de orégano seco, preferiblemente siciliano, 1/4 de cucharadita de peperoncini picado o copos de pimiento rojo, 1/4 de taza de aceite de oliva virgen extra, Sal Kosher y pimienta negra recién molida, 1 berenjena mediana (3/4 de libra), pelada y cortada en rodajas de aproximadamente 1/3"" de grosor, 3 cucharadas de vinagre balsámico]",title
111,"Como preparar Cerdo Brujo de Santiago de Cuba marinado en un adobo de ajo, especias y comino ",title_instructions
112,"Si tengo 8 manzanas variadas (por ejemplo, Rome, McIntosh, Royal Gala, Golden Delicious, Granny Smith y Red Delicious), 1 cucharada de zumo de limón fresco, 1 taza de sidra de manzana fresca, 1/2 taza de azúcar, 1 rama de canela (3 pulgadas de largo)] que puedo hacer",instructions
113,"Que receta usa 8 manzanas variadas (por ejemplo, Rome, McIntosh, Royal Gala, Golden Delicious, Granny Smith y Red Delicious), 1 cucharada de zumo de limón fresco, 1 taza de sidra de manzana fresca, 1/2 taza de azúcar, 1 rama de canela (3 pulgadas de largo)]",title
114,"Que hacer con 2 tazas de harina común, 1/3 de taza de cacao en polvo sin azúcar, 1/2 cucharadita de polvo de hornear, 1/2 cucharadita de sal, 2 barritas (1 taza) de mantequilla sin sal, ablandada, 1/2 taza de azúcar granulado, 1 huevo grande, 1 cucharadita de vainilla, 5 oz de chocolate semidulce o agridulce de calidad (no sin azúcar), finamente picado, 1/2 taza de avellanas o almendras fileteadas, picadas finamente (no en un procesador de alimentos), 1 1/2 tazas de azúcar glas para recubrir]",instructions
